landlord_id,title,city,region,address,bedrooms,bathrooms,area,price,total_floors,orientation,decoration,description,status,view_count,created_at
52,Qiantang 拎包入住公寓,Hangzhou,Qiantang,Qiantang,1,1,48,7817,15,west,fine,1室1卫，面积 48 平米，fine装修，west朝向，拎包入住。,available,0,2022-05-13
53,Haidian 拎包入住公寓,Beijing,Haidian,Haidian,2,2,97,10012,26,west,rough,2室2卫，面积 97 平米，rough装修，west朝向，拎包入住。,available,0,2022-05-10
54,Chengdu Longquanyi 地铁房,Chengdu,Longquanyi,Longquanyi,3,2,114,9167,19,north,simple,3室2卫，面积 114 平米，simple装修，north朝向，拎包入住。,available,0,2022-06-30
55,ChongqingYuzhong 温馨好房,Chongqing,Yuzhong,Yuzhong,2,1,106,5351,17,east,rough,2室1卫，面积 106 平米，rough装修，east朝向，拎包入住。,available,0,2022-05-27
56,ShanghaiChangning 温馨好房,Shanghai,Changning,Changning,2,1,107,11400,12,east,rough,2室1卫，面积 107 平米，rough装修，east朝向，拎包入住。,available,0,2022-06-08
57,Shenzhen Dapeng 地铁房,Shenzhen,Dapeng,Dapeng,2,2,80,4895,17,north,rough,2室2卫，面积 80 平米，rough装修，north朝向，拎包入住。,available,0,2022-05-15
58,Caidian 拎包入住公寓,Wuhan,Caidian,Caidian,3,2,83,6347,23,west,simple,3室2卫，面积 83 平米，simple装修，west朝向，拎包入住。,available,0,2022-06-29
59,Xi'an Xincheng 地铁房,Xi'an,Xincheng,Xincheng,2,1,87,4214,19,east,rough,2室1卫，面积 87 平米，rough装修，east朝向，拎包入住。,available,0,2022-05-13
60,NanjingJiangning 温馨好房,Nanjing,Jiangning,Jiangning,1,1,44,3004,17,east,rough,1室1卫，面积 44 平米，rough装修，east朝向，拎包入住。,available,0,2022-05-25
61,Panyu 拎包入住公寓,Guangzhou,Panyu,Panyu,2,2,103,5192,24,east,rough,2室2卫，面积 103 平米，rough装修，east朝向，拎包入住。,available,0,2022-07-04
62,Fuyang 学区房出租,Hangzhou,Fuyang,Fuyang,2,1,86,10629,23,north,simple,2室1卫，面积 86 平米，simple装修，north朝向，拎包入住。,available,0,2022-06-27
63,Haidian 南北通透户型,Beijing,Haidian,Haidian,1,2,73,8107,12,west,rough,1室2卫，面积 73 平米，rough装修，west朝向，拎包入住。,available,0,2022-05-06
64,Wenjiang 拎包入住公寓,Chengdu,Wenjiang,Wenjiang,2,1,75,3704,6,south,simple,2室1卫，面积 75 平米，simple装修，south朝向，拎包入住。,available,0,2022-06-01
65,ChongqingDadukou 温馨好房,Chongqing,Dadukou,Dadukou,3,1,125,6768,28,west,rough,3室1卫，面积 125 平米，rough装修，west朝向，拎包入住。,available,0,2022-06-07
66,Changning 舒适两居室,Shanghai,Changning,Changning,3,2,162,18768,33,east,rough,3室2卫，面积 162 平米，rough装修，east朝向，拎包入住。,available,0,2022-06-23
67,Shenzhen Luohu 地铁房,Shenzhen,Luohu,Luohu,3,1,136,8277,27,north,rough,3室1卫，面积 136 平米，rough装修，north朝向，拎包入住。,available,0,2022-06-12
68,Hannan 学区房出租,Wuhan,Hannan,Hannan,2,1,90,5527,21,west,fine,2室1卫，面积 90 平米，fine装修，west朝向，拎包入住。,available,0,2022-05-10
69,精致 Lianhu 公寓,Xi'an,Lianhu,Lianhu,2,2,73,3362,13,east,rough,2室2卫，面积 73 平米，rough装修，east朝向，拎包入住。,available,0,2022-06-27
70,NanjingYuhuatai 温馨好房,Nanjing,Yuhuatai,Yuhuatai,4,3,114,5626,21,south,rough,4室3卫，面积 114 平米，rough装修，south朝向，拎包入住。,available,0,2022-04-30
71,Guangzhou Huangpu 地铁房,Guangzhou,Huangpu,Huangpu,1,2,76,7917,24,north,simple,1室2卫，面积 76 平米，simple装修，north朝向，拎包入住。,available,0,2022-05-06
72,Hangzhou Linping 地铁房,Hangzhou,Linping,Linping,2,1,118,13708,31,west,simple,2室1卫，面积 118 平米，simple装修，west朝向，拎包入住。,available,0,2022-05-24
73,Beijing Shunyi 地铁房,Beijing,Shunyi,Shunyi,1,2,84,15994,24,west,rough,1室2卫，面积 84 平米，rough装修，west朝向，拎包入住。,available,0,2022-06-17
74,Wenjiang 拎包入住公寓,Chengdu,Wenjiang,Wenjiang,2,1,48,2993,17,west,simple,2室1卫，面积 48 平米，simple装修，west朝向，拎包入住。,available,0,2022-05-19
75,Dadukou 学区房出租,Chongqing,Dadukou,Dadukou,1,1,36,1780,9,north,rough,1室1卫，面积 36 平米，rough装修，north朝向，拎包入住。,available,0,2022-05-26
76,Pudong 拎包入住公寓,Shanghai,Pudong,Pudong,1,1,56,7410,24,north,fine,1室1卫，面积 56 平米，fine装修，north朝向，拎包入住。,available,0,2022-06-11
77,ShenzhenLonggang 温馨好房,Shenzhen,Longgang,Longgang,2,1,51,3959,13,south,rough,2室1卫，面积 51 平米，rough装修，south朝向，拎包入住。,available,0,2022-06-08
78,Wuhan Wuchang 地铁房,Wuhan,Wuchang,Wuchang,2,1,91,6255,14,north,rough,2室1卫，面积 91 平米，rough装修，north朝向，拎包入住。,available,0,2022-07-02
79,Xi'anBaqiao 温馨好房,Xi'an,Baqiao,Baqiao,3,2,103,5358,16,east,rough,3室2卫，面积 103 平米，rough装修，east朝向，拎包入住。,available,0,2022-05-30
80,Nanjing Yuhuatai 地铁房,Nanjing,Yuhuatai,Yuhuatai,3,1,126,6906,20,south,rough,3室1卫，面积 126 平米，rough装修，south朝向，拎包入住。,available,0,2022-07-03
81,Nansha 南北通透户型,Guangzhou,Nansha,Nansha,2,1,117,8243,31,west,fine,2室1卫，面积 117 平米，fine装修，west朝向，拎包入住。,available,0,2022-06-16
82,Xiaoshan 学区房出租,Hangzhou,Xiaoshan,Xiaoshan,1,2,48,5851,8,east,fine,1室2卫，面积 48 平米，fine装修，east朝向，拎包入住。,available,0,2022-05-13
83,BeijingTongzhou 温馨好房,Beijing,Tongzhou,Tongzhou,2,1,77,10474,31,north,rough,2室1卫，面积 77 平米，rough装修，north朝向，拎包入住。,available,0,2022-06-08
84,Shuangliu 学区房出租,Chengdu,Shuangliu,Shuangliu,2,1,64,4330,7,north,rough,2室1卫，面积 64 平米，rough装修，north朝向，拎包入住。,available,0,2022-04-25
85,Shapingba 南北通透户型,Chongqing,Shapingba,Shapingba,2,2,81,5427,10,west,rough,2室2卫，面积 81 平米，rough装修，west朝向，拎包入住。,available,0,2022-06-04
86,Minhang 学区房出租,Shanghai,Minhang,Minhang,2,1,59,11752,17,west,fine,2室1卫，面积 59 平米，fine装修，west朝向，拎包入住。,available,0,2022-05-11
87,Yantian 拎包入住公寓,Shenzhen,Yantian,Yantian,2,1,115,14810,29,west,simple,2室1卫，面积 115 平米，simple装修，west朝向，拎包入住。,available,0,2022-05-27
88,Hannan 南北通透户型,Wuhan,Hannan,Hannan,2,1,93,5513,35,north,simple,2室1卫，面积 93 平米，simple装修，north朝向，拎包入住。,available,0,2022-04-24
89,Xi'an Weiyang 地铁房,Xi'an,Weiyang,Weiyang,2,1,63,2440,34,south,rough,2室1卫，面积 63 平米，rough装修，south朝向，拎包入住。,available,0,2022-05-10
90,NanjingYuhuatai 温馨好房,Nanjing,Yuhuatai,Yuhuatai,1,1,84,7894,7,north,fine,1室1卫，面积 84 平米，fine装修，north朝向，拎包入住。,available,0,2022-05-24
91,Haizhu 学区房出租,Guangzhou,Haizhu,Haizhu,4,2,225,23774,6,west,rough,4室2卫，面积 225 平米，rough装修，west朝向，拎包入住。,available,0,2022-06-10
92,Binjiang 南北通透户型,Hangzhou,Binjiang,Binjiang,2,1,74,5418,26,south,rough,2室1卫，面积 74 平米，rough装修，south朝向，拎包入住。,available,0,2022-05-05
93,精致 Shijingshan 公寓,Beijing,Shijingshan,Shijingshan,4,2,204,13902,22,west,rough,4室2卫，面积 204 平米，rough装修，west朝向，拎包入住。,available,0,2022-04-29
94,Chengdu Wuhou 地铁房,Chengdu,Wuhou,Wuhou,2,2,87,2763,19,east,rough,2室2卫，面积 87 平米，rough装修，east朝向，拎包入住。,available,0,2022-05-05
95,Chongqing Yongchuan 地铁房,Chongqing,Yongchuan,Yongchuan,2,1,89,3591,31,west,rough,2室1卫，面积 89 平米，rough装修，west朝向，拎包入住。,available,0,2022-06-26
96,Shanghai Yangpu 地铁房,Shanghai,Yangpu,Yangpu,2,1,61,4431,11,north,rough,2室1卫，面积 61 平米，rough装修，north朝向，拎包入住。,available,0,2022-05-09
97,精致 Luohu 公寓,Shenzhen,Luohu,Luohu,1,1,53,4427,20,west,rough,1室1卫，面积 53 平米，rough装修，west朝向，拎包入住。,available,0,2022-05-19
98,出租 Jiangxia 精装房,Wuhan,Jiangxia,Jiangxia,3,1,137,5371,17,west,rough,3室1卫，面积 137 平米，rough装修，west朝向，拎包入住。,available,0,2022-06-07
99,Xi'anLianhu 温馨好房,Xi'an,Lianhu,Lianhu,2,1,62,4264,18,east,rough,2室1卫，面积 62 平米，rough装修，east朝向，拎包入住。,available,0,2022-04-29
100,Gulou 学区房出租,Nanjing,Gulou,Gulou,1,1,63,7750,18,south,fine,1室1卫，面积 63 平米，fine装修，south朝向，拎包入住。,available,0,2022-07-03
1,精致 Huangpu 公寓,Guangzhou,Huangpu,Huangpu,1,1,81,5772,19,east,rough,1室1卫，面积 81 平米，rough装修，east朝向，拎包入住。,available,0,2022-05-26
2,出租 Xiaoshan 精装房,Hangzhou,Xiaoshan,Xiaoshan,1,2,53,4816,9,west,rough,1室2卫，面积 53 平米，rough装修，west朝向，拎包入住。,available,0,2022-06-24
3,Haidian 南北通透户型,Beijing,Haidian,Haidian,2,1,66,9323,8,east,simple,2室1卫，面积 66 平米，simple装修，east朝向，拎包入住。,available,0,2022-07-03
4,Jinjiang 学区房出租,Chengdu,Jinjiang,Jinjiang,1,1,53,4880,34,south,fine,1室1卫，面积 53 平米，fine装修，south朝向，拎包入住。,available,0,2022-06-12
5,Bishan 学区房出租,Chongqing,Bishan,Bishan,1,1,82,2770,27,west,simple,1室1卫，面积 82 平米，simple装修，west朝向，拎包入住。,available,0,2022-05-14
6,Shanghai Baoshan 地铁房,Shanghai,Baoshan,Baoshan,2,2,86,12513,10,south,simple,2室2卫，面积 86 平米，simple装修，south朝向，拎包入住。,available,0,2022-05-20
7,Luohu 舒适两居室,Shenzhen,Luohu,Luohu,3,2,99,7641,28,east,rough,3室2卫，面积 99 平米，rough装修，east朝向，拎包入住。,available,0,2022-06-27
8,WuhanQingshan 温馨好房,Wuhan,Qingshan,Qingshan,1,1,69,6600,24,north,simple,1室1卫，面积 69 平米，simple装修，north朝向，拎包入住。,available,0,2022-05-14
9,Weiyang 拎包入住公寓,Xi'an,Weiyang,Weiyang,2,2,75,4751,18,south,rough,2室2卫，面积 75 平米，rough装修，south朝向，拎包入住。,available,0,2022-06-17
10,Lishui 舒适两居室,Nanjing,Lishui,Lishui,3,2,145,7476,32,south,simple,3室2卫，面积 145 平米，simple装修，south朝向，拎包入住。,available,0,2022-06-04
11,精致 Tianhe 公寓,Guangzhou,Tianhe,Tianhe,2,1,120,5447,32,north,rough,2室1卫，面积 120 平米，rough装修，north朝向，拎包入住。,available,0,2022-06-21
12,出租 Xihu 精装房,Hangzhou,Xihu,Xihu,1,1,71,7501,26,west,fine,1室1卫，面积 71 平米，fine装修，west朝向，拎包入住。,available,0,2022-06-23
13,Changping 南北通透户型,Beijing,Changping,Changping,2,1,98,17907,32,west,rough,2室1卫，面积 98 平米，rough装修，west朝向，拎包入住。,available,0,2022-07-02
14,精致 Xindu 公寓,Chengdu,Xindu,Xindu,3,2,108,4341,13,south,rough,3室2卫，面积 108 平米，rough装修，south朝向，拎包入住。,available,0,2022-04-24
15,精致 Shapingba 公寓,Chongqing,Shapingba,Shapingba,2,2,120,5447,14,east,rough,2室2卫，面积 120 平米，rough装修，east朝向，拎包入住。,available,0,2022-06-04
16,Hongkou 拎包入住公寓,Shanghai,Hongkou,Hongkou,1,1,82,10929,18,west,rough,1室1卫，面积 82 平米，rough装修，west朝向，拎包入住。,available,0,2022-06-24
17,精致 Longhua 公寓,Shenzhen,Longhua,Longhua,3,1,176,20822,30,west,rough,3室1卫，面积 176 平米，rough装修，west朝向，拎包入住。,available,0,2022-06-19
18,WuhanWuchang 温馨好房,Wuhan,Wuchang,Wuchang,2,1,74,3563,30,south,rough,2室1卫，面积 74 平米，rough装修，south朝向，拎包入住。,available,0,2022-07-03
19,Lianhu 南北通透户型,Xi'an,Lianhu,Lianhu,4,2,195,7750,17,north,rough,4室2卫，面积 195 平米，rough装修，north朝向，拎包入住。,available,0,2022-06-19
20,Liuhe 学区房出租,Nanjing,Liuhe,Liuhe,2,1,94,5936,17,west,rough,2室1卫，面积 94 平米，rough装修，west朝向，拎包入住。,available,0,2022-07-02
21,Zengcheng 拎包入住公寓,Guangzhou,Zengcheng,Zengcheng,1,2,34,2514,14,north,rough,1室2卫，面积 34 平米，rough装修，north朝向，拎包入住。,available,0,2022-06-21
22,Lin'an 南北通透户型,Hangzhou,Lin'an,Lin'an,1,2,78,7186,13,east,rough,1室2卫，面积 78 平米，rough装修，east朝向，拎包入住。,available,0,2022-06-04
23,Changping 拎包入住公寓,Beijing,Changping,Changping,2,1,53,6520,8,east,rough,2室1卫，面积 53 平米，rough装修，east朝向，拎包入住。,available,0,2022-06-30
24,ChengduWuhou 温馨好房,Chengdu,Wuhou,Wuhou,2,1,114,7952,21,south,fine,2室1卫，面积 114 平米，fine装修，south朝向，拎包入住。,available,0,2022-06-22
25,Jiulongpo 拎包入住公寓,Chongqing,Jiulongpo,Jiulongpo,2,1,66,3597,33,east,rough,2室1卫，面积 66 平米，rough装修，east朝向，拎包入住。,available,0,2022-05-27
26,ShanghaiPutuo 温馨好房,Shanghai,Putuo,Putuo,2,2,50,6485,12,west,rough,2室2卫，面积 50 平米，rough装修，west朝向，拎包入住。,available,0,2022-06-17
27,Yantian 学区房出租,Shenzhen,Yantian,Yantian,2,1,54,5221,18,south,rough,2室1卫，面积 54 平米，rough装修，south朝向，拎包入住。,available,0,2022-06-20
28,Wuhan Caidian 地铁房,Wuhan,Caidian,Caidian,2,1,59,4090,16,north,rough,2室1卫，面积 59 平米，rough装修，north朝向，拎包入住。,available,0,2022-06-30
29,Xi'anBeilin 温馨好房,Xi'an,Beilin,Beilin,1,1,56,3045,19,east,rough,1室1卫，面积 56 平米，rough装修，east朝向，拎包入住。,available,0,2022-05-19
30,Qixia 拎包入住公寓,Nanjing,Qixia,Qixia,2,1,48,3942,17,north,rough,2室1卫，面积 48 平米，rough装修，north朝向，拎包入住。,available,0,2022-06-19
31,GuangzhouLiwan 温馨好房,Guangzhou,Liwan,Liwan,1,2,39,3926,35,east,fine,1室2卫，面积 39 平米，fine装修，east朝向，拎包入住。,available,0,2022-06-17
32,出租 Binjiang 精装房,Hangzhou,Binjiang,Binjiang,1,1,44,4322,16,south,simple,1室1卫，面积 44 平米，simple装修，south朝向，拎包入住。,available,0,2022-06-13
33,Shunyi 南北通透户型,Beijing,Shunyi,Shunyi,2,1,89,6651,6,west,rough,2室1卫，面积 89 平米，rough装修，west朝向，拎包入住。,available,0,2022-06-16
34,Shuangliu 拎包入住公寓,Chengdu,Shuangliu,Shuangliu,4,3,236,13248,6,south,rough,4室3卫，面积 236 平米，rough装修，south朝向，拎包入住。,available,0,2022-05-06
35,Bishan 舒适两居室,Chongqing,Bishan,Bishan,2,1,68,3493,6,east,simple,2室1卫，面积 68 平米，simple装修，east朝向，拎包入住。,available,0,2022-06-04
36,Shanghai Changning 地铁房,Shanghai,Changning,Changning,1,2,61,6833,29,east,rough,1室2卫，面积 61 平米，rough装修，east朝向，拎包入住。,available,0,2022-06-16
37,Shenzhen Yantian 地铁房,Shenzhen,Yantian,Yantian,2,2,118,14587,18,east,simple,2室2卫，面积 118 平米，simple装修，east朝向，拎包入住。,available,0,2022-06-04
38,出租 Jiangxia 精装房,Wuhan,Jiangxia,Jiangxia,1,1,44,3089,25,west,rough,1室1卫，面积 44 平米，rough装修，west朝向，拎包入住。,available,0,2022-07-01
39,Xi'an Gaoling 地铁房,Xi'an,Gaoling,Gaoling,1,1,48,2432,25,north,rough,1室1卫，面积 48 平米，rough装修，north朝向，拎包入住。,available,0,2022-05-06
40,精致 Lishui 公寓,Nanjing,Lishui,Lishui,2,1,60,5604,35,west,rough,2室1卫，面积 60 平米，rough装修，west朝向，拎包入住。,available,0,2022-05-10
41,Panyu 舒适两居室,Guangzhou,Panyu,Panyu,1,1,59,6118,20,east,simple,1室1卫，面积 59 平米，simple装修，east朝向，拎包入住。,available,0,2022-05-27
42,Linping 学区房出租,Hangzhou,Linping,Linping,2,1,68,6572,18,south,rough,2室1卫，面积 68 平米，rough装修，south朝向，拎包入住。,available,0,2022-05-22
43,BeijingChaoyang 温馨好房,Beijing,Chaoyang,Chaoyang,2,1,81,12810,31,south,rough,2室1卫，面积 81 平米，rough装修，south朝向，拎包入住。,available,0,2022-04-24
44,精致 Wuhou 公寓,Chengdu,Wuhou,Wuhou,1,1,57,5456,21,south,simple,1室1卫，面积 57 平米，simple装修，south朝向，拎包入住。,available,0,2022-05-23
45,Beibei 舒适两居室,Chongqing,Beibei,Beibei,2,2,77,5798,12,south,fine,2室2卫，面积 77 平米，fine装修，south朝向，拎包入住。,available,0,2022-04-23
46,ShanghaiPudong 温馨好房,Shanghai,Pudong,Pudong,3,1,103,14118,7,east,rough,3室1卫，面积 103 平米，rough装修，east朝向，拎包入住。,available,0,2022-04-24
47,Futian 拎包入住公寓,Shenzhen,Futian,Futian,2,2,102,10278,21,north,simple,2室2卫，面积 102 平米，simple装修，north朝向，拎包入住。,available,0,2022-05-06
48,Hongshan 学区房出租,Wuhan,Hongshan,Hongshan,3,1,115,9707,32,west,fine,3室1卫，面积 115 平米，fine装修，west朝向，拎包入住。,available,0,2022-05-31
49,Chang'an 学区房出租,Xi'an,Chang'an,Chang'an,2,1,70,3725,17,north,rough,2室1卫，面积 70 平米，rough装修，north朝向，拎包入住。,available,0,2022-06-25
50,Pukou 舒适两居室,Nanjing,Pukou,Pukou,3,2,123,9955,9,west,fine,3室2卫，面积 123 平米，fine装修，west朝向，拎包入住。,available,0,2022-06-27
51,Haizhu 拎包入住公寓,Guangzhou,Haizhu,Haizhu,2,2,51,5538,8,east,simple,2室2卫，面积 51 平米，simple装修，east朝向，拎包入住。,available,0,2022-06-19
52,Gongshu 南北通透户型,Hangzhou,Gongshu,Gongshu,2,2,49,4380,35,south,rough,2室2卫，面积 49 平米，rough装修，south朝向，拎包入住。,available,0,2022-06-19
53,BeijingFengtai 温馨好房,Beijing,Fengtai,Fengtai,2,1,94,16456,19,west,rough,2室1卫，面积 94 平米，rough装修，west朝向，拎包入住。,available,0,2022-05-31
54,精致 Jinniu 公寓,Chengdu,Jinniu,Jinniu,3,1,179,7099,20,north,rough,3室1卫，面积 179 平米，rough装修，north朝向，拎包入住。,available,0,2022-07-01
55,Yubei 舒适两居室,Chongqing,Yubei,Yubei,3,1,84,5698,21,east,simple,3室1卫，面积 84 平米，simple装修，east朝向，拎包入住。,available,0,2022-05-31
